date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:08:48	791/791	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-317%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/kp.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/kp.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:48	852/852	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-354%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/kp.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/kp.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:48	1247/1247	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-4df%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/kr.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/kr.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:48	1719/1719	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-6b7%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/kr.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/kr.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:49	506/506	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-1fa%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/kw.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/kw.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:49	507/507	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-1fb%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/kw.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/kw.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:49	29731/29731	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-7423%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ky.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ky.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:49	22357/22357	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-5755%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/ky.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/ky.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:49	11331/11331	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2c43%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/kz.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/kz.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:50	11415/11415	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2c97%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/kz.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/kz.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:50	457/457	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-1c9%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/la.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/la.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:50	501/501	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-1f5%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/la.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/la.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:50	2814/2814	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-afe%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lb.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lb.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:50	2747/2747	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-abb%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lb.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lb.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:51	367/367	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-16f%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lc.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lc.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:51	370/370	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-172%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lc.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lc.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:51	8290/8290	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2062%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/li.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/li.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:51	8291/8291	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2063%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/li.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/li.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:51	11323/11323	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2c3b%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lk.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lk.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:52	11254/11254	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2bf6%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lk.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lk.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:52	723/723	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2d3%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lr.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lr.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:52	694/694	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2b6%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lr.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lr.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:52	1213/1213	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-4bd%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ls.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ls.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:52	1242/1242	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-4da%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/ls.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/ls.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:53	439/439	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-1b7%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lt.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lt.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:53	442/442	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-1ba%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lt.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lt.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:53	225/225	---M--	200	added ('OK')	image/svg+xml	etag:%226256b72a-e1%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lu.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lu.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:53	232/232	---M--	200	added ('OK')	image/svg+xml	etag:%226256b72a-e8%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lu.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lu.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:53	230/230	---M--	200	added ('OK')	image/svg+xml	etag:%226256b72a-e6%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lv.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/lv.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:54	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%226256b72a-ed%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lv.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/lv.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:54	534/534	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-216%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ly.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ly.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:54	526/526	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-20e%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/ly.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/ly.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:54	247/247	---M--	200	added ('OK')	image/svg+xml	etag:%226256b72a-f7%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ma.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ma.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:55	250/250	---M--	200	added ('OK')	image/svg+xml	etag:%226256b72a-fa%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/ma.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/ma.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:55	234/234	---M--	200	added ('OK')	image/svg+xml	etag:%226256b72a-ea%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mc.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mc.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:55	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%226256b72a-ed%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mc.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mc.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:55	11252/11252	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2bf4%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/md.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/md.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:55	11337/11337	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2c49%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/md.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/md.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:56	62870/62870	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-f596%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/me.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/me.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:56	63354/63354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-f77a%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/me.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/me.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:56	289/289	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-121%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mf.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mf.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:56	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-124%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mf.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mf.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:57	299/299	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-12b%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mg.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mg.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:57	302/302	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-12e%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mg.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mg.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:57	738/738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2e2%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mh.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mh.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:57	763/763	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-2fb%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mh.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mh.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:57	379/379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-17b%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mk.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mk.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:58	410/410	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-19a%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mk.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mk.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:58	273/273	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-111%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ml.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/ml.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:58	279/279	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-117%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/ml.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/ml.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:58	844/844	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-34c%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mm.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mm.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:58	865/865	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-361%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mm.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mm.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:59	1250/1250	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-4e2%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mn.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mn.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:59	1251/1251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-4e3%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mn.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mn.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:59	1510/1510	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-5e6%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mo.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mo.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:59	1495/1495	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-5d7%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mo.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/1x1/mo.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
20:08:59	23403/23403	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226256b72a-5b6b%22	https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mp.svg	C:/My%20Web%20Sites/frest/pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flags/4x3/mp.svg	(from https://pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/assets/vendor/fonts/flag-icons.css)
